id,id_loc,province_state,country_region,lat,long,date,confirmed_to_date,new_confirmed,deaths_to_date,new_deaths,recovered_to_date,new_recovered
4266,113,,Luxembourg,49.8153,6.1296,2020-02-15,0,0,0,0,0,0
4267,114,,Monaco,43.7333,7.4167,2020-02-15,0,0,0,0,0,0
4268,115,,Qatar,25.3548,51.1839,2020-02-15,0,0,0,0,0,0
4269,116,"Snohomish County, WA",US,48.033,-121.8339,2020-02-15,0,0,0,0,0,0
4270,117,,Ecuador,-1.8312,-78.1834,2020-02-15,0,0,0,0,0,0
4271,118,,Azerbaijan,40.1431,47.5769,2020-02-15,0,0,0,0,0,0
4272,119,,Czech Republic,49.8175,15.473,2020-02-15,0,0,0,0,0,0
4273,120,,Armenia,40.0691,45.0382,2020-02-15,0,0,0,0,0,0
4274,121,,Dominican Republic,18.7357,-70.1627,2020-02-15,0,0,0,0,0,0
4275,122,"Providence, RI",US,41.824,-71.4128,2020-02-15,0,0,0,0,0,0
4276,123,,Indonesia,-0.7893,113.9213,2020-02-15,0,0,0,0,0,0
4277,124,,Portugal,39.3999,-8.2245,2020-02-15,0,0,0,0,0,0
4278,125,,Andorra,42.5063,1.5218,2020-02-15,0,0,0,0,0,0
4279,126,Tasmania,Australia,-41.4545,145.9707,2020-02-15,0,0,0,0,0,0
4280,127,,Latvia,56.8796,24.6032,2020-02-15,0,0,0,0,0,0
4281,128,,Morocco,31.7917,-7.0926,2020-02-15,0,0,0,0,0,0
4282,129,,Saudi Arabia,24,45,2020-02-15,0,0,0,0,0,0
4283,130,,Senegal,14.4974,-14.4524,2020-02-15,0,0,0,0,0,0
4284,131,"Grafton County, NH",US,43.9088,-71.82600000000002,2020-02-15,0,0,0,0,0,0
4285,132,"Hillsborough, FL",US,27.9904,-82.3018,2020-02-15,0,0,0,0,0,0
4286,133,"New York City, NY",US,40.7128,-74.006,2020-02-15,0,0,0,0,0,0
4287,134,"Placer County, CA",US,39.0916,-120.8039,2020-02-15,0,0,0,0,0,0
4288,135,"San Mateo, CA",US,37.563,-122.3255,2020-02-15,0,0,0,0,0,0
4289,136,"Sarasota, FL",US,27.3364,-82.5307,2020-02-15,0,0,0,0,0,0
4290,137,"Sonoma County, CA",US,38.578,-122.9888,2020-02-15,0,0,0,0,0,0
4291,138,"Umatilla, OR",US,45.775,-118.7606,2020-02-15,0,0,0,0,0,0
4292,139,"Fulton County, GA",US,33.8034,-84.3963,2020-02-15,0,0,0,0,0,0
4293,140,"Washington County, OR",US,45.547,-123.1386,2020-02-15,0,0,0,0,0,0
4294,141,,Argentina,-38.4161,-63.6167,2020-02-15,0,0,0,0,0,0
4295,142,,Chile,-35.6751,-71.543,2020-02-15,0,0,0,0,0,0
4296,143,,Jordan,31.24,36.51,2020-02-15,0,0,0,0,0,0
4297,144," Norfolk County, MA",US,42.1767,-71.1449,2020-02-15,0,0,0,0,0,0
4298,145,"Berkeley, CA",US,37.8715,-122.273,2020-02-15,0,0,0,0,0,0
4299,146,"Maricopa County, AZ",US,33.2918,-112.4291,2020-02-15,0,0,0,0,0,0
4300,147,"Wake County, NC",US,35.8032,-78.5661,2020-02-15,0,0,0,0,0,0
4301,148,"Westchester County, NY",US,41.122,-73.7949,2020-02-15,0,0,0,0,0,0
4302,149,,Ukraine,48.3794,31.1656,2020-02-15,0,0,0,0,0,0
4303,150,,Saint Barthelemy,17.9,-62.8333,2020-02-15,0,0,0,0,0,0
4304,151,"Orange County, CA",US,33.7879,-117.8531,2020-02-15,1,0,0,0,0,0
4305,152,,Hungary,47.1625,19.5033,2020-02-15,0,0,0,0,0,0
4306,153,Northern Territory,Australia,-12.4634,130.8456,2020-02-15,0,0,0,0,0,0
4307,154,,Faroe Islands,61.8926,-6.9118,2020-02-15,0,0,0,0,0,0
4308,155,,Gibraltar,36.1408,-5.3536,2020-02-15,0,0,0,0,0,0
4309,156,,Liechtenstein,47.14,9.55,2020-02-15,0,0,0,0,0,0
4310,157,,Poland,51.9194,19.1451,2020-02-15,0,0,0,0,0,0
4311,158,,Tunisia,34,9,2020-02-15,0,0,0,0,0,0
4312,159,"Contra Costa County, CA",US,37.8534,-121.9018,2020-02-15,0,0,0,0,0,0
4313,160,,Palestine,31.9522,35.2332,2020-02-15,0,0,0,0,0,0
4314,161,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-15,0,0,0,0,0,0
4315,162,,Slovenia,46.1512,14.9955,2020-02-15,0,0,0,0,0,0
4316,163,"Bergen County, NJ",US,40.9263,-74.077,2020-02-15,0,0,0,0,0,0
4317,164,"Harris County, TX",US,29.7752,-95.3103,2020-02-15,0,0,0,0,0,0
4318,165,"San Francisco County, CA",US,37.7749,-122.4194,2020-02-15,0,0,0,0,0,0
4319,166,,South Africa,-30.5595,22.9375,2020-02-15,0,0,0,0,0,0
4320,167,"Clark County, NV",US,36.0796,-115.094,2020-02-15,0,0,0,0,0,0
4321,168,"Fort Bend County, TX",US,29.5693,-95.8143,2020-02-15,0,0,0,0,0,0
4322,169,"Grant County, WA",US,47.1981,-119.3732,2020-02-15,0,0,0,0,0,0
4323,170,"Queens County, NY",US,40.7282,-73.7949,2020-02-15,0,0,0,0,0,0
4324,171,"Santa Rosa County, FL",US,30.769000000000002,-86.9824,2020-02-15,0,0,0,0,0,0
4325,172,"Williamson County, TN",US,35.9179,-86.8622,2020-02-15,0,0,0,0,0,0
4326,0,Anhui,Mainland China,31.8257,117.2264,2020-02-16,962,12,6,0,255,34
4327,1,Beijing,Mainland China,40.1824,116.4142,2020-02-16,380,5,4,0,108,10
4328,2,Chongqing,Mainland China,30.0572,107.874,2020-02-16,551,7,5,0,207,23
4329,3,Fujian,Mainland China,26.0789,117.9874,2020-02-16,287,2,0,0,82,11
4330,4,Gansu,Mainland China,36.0611,103.8343,2020-02-16,90,0,2,0,54,5
4331,5,Guangdong,Mainland China,23.3417,113.4244,2020-02-16,1316,22,2,0,465,55
4332,6,Guangxi,Mainland China,23.8298,108.7881,2020-02-16,237,2,2,0,49,5
4333,7,Guizhou,Mainland China,26.8154,106.8748,2020-02-16,144,1,1,0,46,5
4334,8,Hainan,Mainland China,19.1959,109.7453,2020-02-16,162,0,4,0,52,13
4335,9,Hebei,Mainland China,38.0428,114.5149,2020-02-16,300,9,3,0,105,4
4336,10,Heilongjiang,Mainland China,47.862,127.7615,2020-02-16,445,20,11,0,79,11
4337,11,Henan,Mainland China,33.882020000000004,113.614,2020-02-16,1231,19,13,0,440,49
4338,12,Hubei,Mainland China,30.9756,112.2707,2020-02-16,58182,1933,1696,100,6639,1016
4415,89,,Croatia,45.1,15.2,2020-02-16,0,0,0,0,0,0
4339,13,Hunan,Mainland China,27.6104,111.7088,2020-02-16,1004,3,3,1,464,39
4340,14,Inner Mongolia,Mainland China,44.0935,113.9448,2020-02-16,70,2,0,0,8,1
4341,15,Jiangsu,Mainland China,32.9711,119.455,2020-02-16,617,13,0,0,218,32
4342,16,Jiangxi,Mainland China,27.614,115.7221,2020-02-16,925,12,1,0,240,30
4343,17,Jilin,Mainland China,43.6661,126.1923,2020-02-16,89,1,1,0,30,4
4344,18,Liaoning,Mainland China,41.2956,122.6085,2020-02-16,121,2,1,0,40,9
4345,19,Ningxia,Mainland China,37.2692,106.1655,2020-02-16,70,0,0,0,33,0
4346,20,Qinghai,Mainland China,35.7452,95.9956,2020-02-16,18,0,0,0,13,0
4347,21,Shaanxi,Mainland China,35.1917,108.8701,2020-02-16,236,4,0,0,71,11
4348,22,Shandong,Mainland China,36.3427,118.1498,2020-02-16,537,5,2,0,173,17
4349,23,Shanghai,Mainland China,31.202,121.4491,2020-02-16,328,2,1,0,140,16
4350,24,Shanxi,Mainland China,37.5777,112.2922,2020-02-16,129,1,0,0,50,4
4351,25,Sichuan,Mainland China,30.6171,102.7103,2020-02-16,481,11,3,2,131,12
4352,26,Tianjin,Mainland China,39.3054,117.323,2020-02-16,124,2,3,0,45,8
4353,27,Tibet,Mainland China,31.6927,88.0924,2020-02-16,1,0,0,0,1,0
4354,28,Xinjiang,Mainland China,41.1129,85.2401,2020-02-16,71,1,1,0,12,2
4355,29,Yunnan,Mainland China,24.974,101.487,2020-02-16,171,3,0,0,42,0
4356,30,Zhejiang,Mainland China,29.1832,120.0934,2020-02-16,1167,5,0,0,456,28
4357,31,,Thailand,15,101,2020-02-16,34,34,0,0,14,14
4358,32,,Japan,36,138,2020-02-16,59,59,1,1,12,12
4359,33,,South Korea,36,128,2020-02-16,29,29,0,0,9,9
4360,34,Taiwan,Taiwan,23.7,121,2020-02-16,20,2,1,1,2,0
4361,35,"King County, WA",US,47.6062,-122.3321,2020-02-16,1,0,0,0,1,0
4362,36,"Cook County, IL",US,41.7377,-87.6976,2020-02-16,2,0,0,0,2,0
4363,37,"Tempe, AZ",US,33.4255,-111.94,2020-02-16,1,0,0,0,0,0
4364,38,Macau,Macau,22.1667,113.55,2020-02-16,10,0,0,0,5,2
4365,39,Hong Kong,Hong Kong,22.3,114.2,2020-02-16,57,1,1,0,2,1
4366,40,,Singapore,1.2833,103.8333,2020-02-16,75,75,0,0,18,18
4367,41,,Vietnam,16,108,2020-02-16,16,16,0,0,7,7
4368,42,,France,47,2,2020-02-16,12,12,1,1,4,4
4369,43,,Nepal,28.1667,84.25,2020-02-16,1,1,0,0,1,1
4370,44,,Malaysia,2.5,112.5,2020-02-16,22,22,0,0,7,7
4371,45,"Toronto, ON",Canada,43.6532,-79.3832,2020-02-16,2,0,0,0,0,0
4372,46,British Columbia,Canada,49.2827,-123.1207,2020-02-16,4,0,0,0,0,0
4373,47,"Los Angeles, CA",US,34.0522,-118.2437,2020-02-16,1,0,0,0,0,0
4374,48,New South Wales,Australia,-33.8688,151.2093,2020-02-16,4,0,0,0,4,0
4375,49,Victoria,Australia,-37.8136,144.9631,2020-02-16,4,0,0,0,4,0
4376,50,Queensland,Australia,-28.0167,153.4,2020-02-16,5,0,0,0,0,0
4377,51,,Cambodia,11.55,104.9167,2020-02-16,1,1,0,0,1,1
4378,52,,Sri Lanka,7,81,2020-02-16,1,1,0,0,1,1
4379,53,,Germany,51,9,2020-02-16,16,16,0,0,1,1
4380,54,,Finland,64,26,2020-02-16,1,1,0,0,1,1
4381,55,,United Arab Emirates,24,54,2020-02-16,9,9,0,0,4,4
4382,56,,Philippines,13,122,2020-02-16,3,3,1,1,1,1
4383,57,,India,21,78,2020-02-16,3,3,0,0,3,3
4384,58,"London, ON",Canada,42.9849,-81.2453,2020-02-16,1,0,0,0,1,0
4385,59,,Italy,43,12,2020-02-16,3,3,0,0,0,0
4386,60,,UK,55,-3,2020-02-16,9,9,0,0,8,8
4387,61,,Russia,60,90,2020-02-16,2,2,0,0,2,2
4388,62,,Sweden,63,16,2020-02-16,1,1,0,0,0,0
4389,63,"Santa Clara, CA",US,37.3541,-121.9552,2020-02-16,2,0,0,0,0,0
4390,64,,Spain,40,-4,2020-02-16,2,2,0,0,2,2
4391,65,South Australia,Australia,-34.9285,138.6007,2020-02-16,2,0,0,0,0,0
4392,66,"Boston, MA",US,42.3601,-71.0589,2020-02-16,1,0,0,0,0,0
4393,67,"San Benito, CA",US,36.5761,-120.9876,2020-02-16,2,0,0,0,0,0
4394,68,,Belgium,50.8333,4,2020-02-16,1,1,0,0,0,0
4395,69,"Madison, WI",US,43.0731,-89.4012,2020-02-16,1,0,0,0,0,0
4396,70,Diamond Princess cruise ship,Others,35.4437,139.638,2020-02-16,355,70,0,0,0,0
4397,71,"San Diego County, CA",US,32.7157,-117.1611,2020-02-16,2,0,0,0,0,0
4398,72,"San Antonio, TX",US,29.4241,-98.4936,2020-02-16,1,0,0,0,0,0
4399,73,,Egypt,26,30,2020-02-16,1,1,0,0,0,0
4400,74,,Iran,32,53,2020-02-16,0,0,0,0,0,0
4401,75,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-16,0,0,0,0,0,0
4402,76,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-16,0,0,0,0,0,0
4403,77,From Diamond Princess,Australia,35.4437,139.638,2020-02-16,0,0,0,0,0,0
4404,78,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-16,0,0,0,0,0,0
4405,79,,Lebanon,33.8547,35.8623,2020-02-16,0,0,0,0,0,0
4406,80,"Humboldt County, CA",US,40.745,-123.8695,2020-02-16,0,0,0,0,0,0
4407,81,"Sacramento County, CA",US,38.4747,-121.3542,2020-02-16,0,0,0,0,0,0
4408,82,,Iraq,33,44,2020-02-16,0,0,0,0,0,0
4409,83,Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-16,0,0,0,0,0,0
4410,84,,Oman,21,57,2020-02-16,0,0,0,0,0,0
4411,85,,Afghanistan,33,65,2020-02-16,0,0,0,0,0,0
4412,86,,Bahrain,26.0275,50.55,2020-02-16,0,0,0,0,0,0
4413,87,,Kuwait,29.5,47.75,2020-02-16,0,0,0,0,0,0
4414,88,,Algeria,28.0339,1.6596,2020-02-16,0,0,0,0,0,0
4416,90,,Switzerland,46.8182,8.2275,2020-02-16,0,0,0,0,0,0
4417,91,,Austria,47.5162,14.5501,2020-02-16,0,0,0,0,0,0
4418,92,,Israel,31,35,2020-02-16,0,0,0,0,0,0
4419,93,,Pakistan,30.3753,69.3451,2020-02-16,0,0,0,0,0,0
4420,94,,Brazil,-14.235,-51.9253,2020-02-16,0,0,0,0,0,0
4421,95,,Georgia,42.3154,43.3569,2020-02-16,0,0,0,0,0,0
4422,96,,Greece,39.0742,21.8243,2020-02-16,0,0,0,0,0,0
4423,97,,North Macedonia,41.6086,21.7453,2020-02-16,0,0,0,0,0,0
4424,98,,Norway,60.472,8.4689,2020-02-16,0,0,0,0,0,0
4425,99,,Romania,45.9432,24.9668,2020-02-16,0,0,0,0,0,0
4426,100,,Denmark,56.2639,9.5018,2020-02-16,0,0,0,0,0,0
4427,101,,Estonia,58.5953,25.0136,2020-02-16,0,0,0,0,0,0
4428,102,,Netherlands,52.1326,5.2913,2020-02-16,0,0,0,0,0,0
4429,103,,San Marino,43.9424,12.4578,2020-02-16,0,0,0,0,0,0
4430,104,,Belarus,53.7098,27.9534,2020-02-16,0,0,0,0,0,0
4431,105," Montreal, QC",Canada,45.5017,-73.5673,2020-02-16,0,0,0,0,0,0
4432,106,,Iceland,64.9631,-19.0208,2020-02-16,0,0,0,0,0,0
4433,107,,Lithuania,55.1694,23.8813,2020-02-16,0,0,0,0,0,0
4434,108,,Mexico,23.6345,-102.5528,2020-02-16,0,0,0,0,0,0
4435,109,,New Zealand,-40.9006,174.886,2020-02-16,0,0,0,0,0,0
4436,110,,Nigeria,9.082,8.6753,2020-02-16,0,0,0,0,0,0
4437,111,Western Australia,Australia,-31.9505,115.8605,2020-02-16,0,0,0,0,0,0
4438,112,,Ireland,53.1424,-7.6921,2020-02-16,0,0,0,0,0,0
4439,113,,Luxembourg,49.8153,6.1296,2020-02-16,0,0,0,0,0,0
4440,114,,Monaco,43.7333,7.4167,2020-02-16,0,0,0,0,0,0
4441,115,,Qatar,25.3548,51.1839,2020-02-16,0,0,0,0,0,0
4442,116,"Snohomish County, WA",US,48.033,-121.8339,2020-02-16,0,0,0,0,0,0
4443,117,,Ecuador,-1.8312,-78.1834,2020-02-16,0,0,0,0,0,0
4444,118,,Azerbaijan,40.1431,47.5769,2020-02-16,0,0,0,0,0,0
4445,119,,Czech Republic,49.8175,15.473,2020-02-16,0,0,0,0,0,0
4446,120,,Armenia,40.0691,45.0382,2020-02-16,0,0,0,0,0,0
4447,121,,Dominican Republic,18.7357,-70.1627,2020-02-16,0,0,0,0,0,0
4448,122,"Providence, RI",US,41.824,-71.4128,2020-02-16,0,0,0,0,0,0
4449,123,,Indonesia,-0.7893,113.9213,2020-02-16,0,0,0,0,0,0
4450,124,,Portugal,39.3999,-8.2245,2020-02-16,0,0,0,0,0,0
4451,125,,Andorra,42.5063,1.5218,2020-02-16,0,0,0,0,0,0
4452,126,Tasmania,Australia,-41.4545,145.9707,2020-02-16,0,0,0,0,0,0
4453,127,,Latvia,56.8796,24.6032,2020-02-16,0,0,0,0,0,0
4454,128,,Morocco,31.7917,-7.0926,2020-02-16,0,0,0,0,0,0
4455,129,,Saudi Arabia,24,45,2020-02-16,0,0,0,0,0,0
4456,130,,Senegal,14.4974,-14.4524,2020-02-16,0,0,0,0,0,0
4457,131,"Grafton County, NH",US,43.9088,-71.82600000000002,2020-02-16,0,0,0,0,0,0
4458,132,"Hillsborough, FL",US,27.9904,-82.3018,2020-02-16,0,0,0,0,0,0
4459,133,"New York City, NY",US,40.7128,-74.006,2020-02-16,0,0,0,0,0,0
4460,134,"Placer County, CA",US,39.0916,-120.8039,2020-02-16,0,0,0,0,0,0
4461,135,"San Mateo, CA",US,37.563,-122.3255,2020-02-16,0,0,0,0,0,0
4462,136,"Sarasota, FL",US,27.3364,-82.5307,2020-02-16,0,0,0,0,0,0
4463,137,"Sonoma County, CA",US,38.578,-122.9888,2020-02-16,0,0,0,0,0,0
4464,138,"Umatilla, OR",US,45.775,-118.7606,2020-02-16,0,0,0,0,0,0
4465,139,"Fulton County, GA",US,33.8034,-84.3963,2020-02-16,0,0,0,0,0,0
4466,140,"Washington County, OR",US,45.547,-123.1386,2020-02-16,0,0,0,0,0,0
4467,141,,Argentina,-38.4161,-63.6167,2020-02-16,0,0,0,0,0,0
4468,142,,Chile,-35.6751,-71.543,2020-02-16,0,0,0,0,0,0
4469,143,,Jordan,31.24,36.51,2020-02-16,0,0,0,0,0,0
4470,144," Norfolk County, MA",US,42.1767,-71.1449,2020-02-16,0,0,0,0,0,0
4471,145,"Berkeley, CA",US,37.8715,-122.273,2020-02-16,0,0,0,0,0,0
4472,146,"Maricopa County, AZ",US,33.2918,-112.4291,2020-02-16,0,0,0,0,0,0
4473,147,"Wake County, NC",US,35.8032,-78.5661,2020-02-16,0,0,0,0,0,0
4474,148,"Westchester County, NY",US,41.122,-73.7949,2020-02-16,0,0,0,0,0,0
4475,149,,Ukraine,48.3794,31.1656,2020-02-16,0,0,0,0,0,0
4476,150,,Saint Barthelemy,17.9,-62.8333,2020-02-16,0,0,0,0,0,0
4477,151,"Orange County, CA",US,33.7879,-117.8531,2020-02-16,1,0,0,0,0,0
4478,152,,Hungary,47.1625,19.5033,2020-02-16,0,0,0,0,0,0
4479,153,Northern Territory,Australia,-12.4634,130.8456,2020-02-16,0,0,0,0,0,0
4480,154,,Faroe Islands,61.8926,-6.9118,2020-02-16,0,0,0,0,0,0
4481,155,,Gibraltar,36.1408,-5.3536,2020-02-16,0,0,0,0,0,0
4482,156,,Liechtenstein,47.14,9.55,2020-02-16,0,0,0,0,0,0
4483,157,,Poland,51.9194,19.1451,2020-02-16,0,0,0,0,0,0
4484,158,,Tunisia,34,9,2020-02-16,0,0,0,0,0,0
4485,159,"Contra Costa County, CA",US,37.8534,-121.9018,2020-02-16,0,0,0,0,0,0
4486,160,,Palestine,31.9522,35.2332,2020-02-16,0,0,0,0,0,0
4487,161,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-16,0,0,0,0,0,0
4488,162,,Slovenia,46.1512,14.9955,2020-02-16,0,0,0,0,0,0
4489,163,"Bergen County, NJ",US,40.9263,-74.077,2020-02-16,0,0,0,0,0,0
4490,164,"Harris County, TX",US,29.7752,-95.3103,2020-02-16,0,0,0,0,0,0
4491,165,"San Francisco County, CA",US,37.7749,-122.4194,2020-02-16,0,0,0,0,0,0
4492,166,,South Africa,-30.5595,22.9375,2020-02-16,0,0,0,0,0,0
4493,167,"Clark County, NV",US,36.0796,-115.094,2020-02-16,0,0,0,0,0,0
4494,168,"Fort Bend County, TX",US,29.5693,-95.8143,2020-02-16,0,0,0,0,0,0
4495,169,"Grant County, WA",US,47.1981,-119.3732,2020-02-16,0,0,0,0,0,0
4496,170,"Queens County, NY",US,40.7282,-73.7949,2020-02-16,0,0,0,0,0,0
4497,171,"Santa Rosa County, FL",US,30.769000000000002,-86.9824,2020-02-16,0,0,0,0,0,0
4498,172,"Williamson County, TN",US,35.9179,-86.8622,2020-02-16,0,0,0,0,0,0
4499,0,Anhui,Mainland China,31.8257,117.2264,2020-02-17,973,11,6,0,280,25
4500,1,Beijing,Mainland China,40.1824,116.4142,2020-02-17,381,1,4,0,114,6
4501,2,Chongqing,Mainland China,30.0572,107.874,2020-02-17,553,2,5,0,225,18
4502,3,Fujian,Mainland China,26.0789,117.9874,2020-02-17,290,3,0,0,90,8
4503,4,Gansu,Mainland China,36.0611,103.8343,2020-02-17,91,1,2,0,58,4
4504,5,Guangdong,Mainland China,23.3417,113.4244,2020-02-17,1322,6,4,2,524,59
4505,6,Guangxi,Mainland China,23.8298,108.7881,2020-02-17,238,1,2,0,53,4
4506,7,Guizhou,Mainland China,26.8154,106.8748,2020-02-17,146,2,1,0,57,11
4507,8,Hainan,Mainland China,19.1959,109.7453,2020-02-17,163,1,4,0,59,7
4508,9,Hebei,Mainland China,38.0428,114.5149,2020-02-17,301,1,3,0,122,17
4509,10,Heilongjiang,Mainland China,47.862,127.7615,2020-02-17,457,12,11,0,85,6
4510,11,Henan,Mainland China,33.882020000000004,113.614,2020-02-17,1246,15,16,3,509,69
4511,12,Hubei,Mainland China,30.9756,112.2707,2020-02-17,59989,1807,1789,93,7862,1223
4512,13,Hunan,Mainland China,27.6104,111.7088,2020-02-17,1006,2,3,0,498,34
4513,14,Inner Mongolia,Mainland China,44.0935,113.9448,2020-02-17,72,2,0,0,8,0
4514,15,Jiangsu,Mainland China,32.9711,119.455,2020-02-17,626,9,0,0,258,40
4515,16,Jiangxi,Mainland China,27.614,115.7221,2020-02-17,930,5,1,0,275,35
4516,17,Jilin,Mainland China,43.6661,126.1923,2020-02-17,89,0,1,0,34,4
4517,18,Liaoning,Mainland China,41.2956,122.6085,2020-02-17,121,0,1,0,43,3
4518,19,Ningxia,Mainland China,37.2692,106.1655,2020-02-17,70,0,0,0,35,2
4519,20,Qinghai,Mainland China,35.7452,95.9956,2020-02-17,18,0,0,0,13,0
4520,21,Shaanxi,Mainland China,35.1917,108.8701,2020-02-17,240,4,0,0,79,8
4521,22,Shandong,Mainland China,36.3427,118.1498,2020-02-17,541,4,2,0,191,18
4522,23,Shanghai,Mainland China,31.202,121.4491,2020-02-17,333,5,1,0,161,21
4523,24,Shanxi,Mainland China,37.5777,112.2922,2020-02-17,130,1,0,0,53,3
4524,25,Sichuan,Mainland China,30.6171,102.7103,2020-02-17,495,14,3,0,156,25
4525,26,Tianjin,Mainland China,39.3054,117.323,2020-02-17,125,1,3,0,46,1
4526,27,Tibet,Mainland China,31.6927,88.0924,2020-02-17,1,0,0,0,1,0
4527,28,Xinjiang,Mainland China,41.1129,85.2401,2020-02-17,75,4,1,0,12,0
4528,29,Yunnan,Mainland China,24.974,101.487,2020-02-17,171,0,0,0,47,5
4529,30,Zhejiang,Mainland China,29.1832,120.0934,2020-02-17,1171,4,0,0,507,51
4530,31,,Thailand,15,101,2020-02-17,35,35,0,0,15,15
4531,32,,Japan,36,138,2020-02-17,66,66,1,1,12,12
4532,33,,South Korea,36,128,2020-02-17,30,30,0,0,10,10
4533,34,Taiwan,Taiwan,23.7,121,2020-02-17,22,2,1,0,2,0
4534,35,"King County, WA",US,47.6062,-122.3321,2020-02-17,1,0,0,0,1,0
4535,36,"Cook County, IL",US,41.7377,-87.6976,2020-02-17,2,0,0,0,2,0
4536,37,"Tempe, AZ",US,33.4255,-111.94,2020-02-17,1,0,0,0,0,0
4537,38,Macau,Macau,22.1667,113.55,2020-02-17,10,0,0,0,5,0
4538,39,Hong Kong,Hong Kong,22.3,114.2,2020-02-17,60,3,1,0,2,0
4539,40,,Singapore,1.2833,103.8333,2020-02-17,77,77,0,0,24,24
4540,41,,Vietnam,16,108,2020-02-17,16,16,0,0,7,7
4541,42,,France,47,2,2020-02-17,12,12,1,1,4,4
4542,43,,Nepal,28.1667,84.25,2020-02-17,1,1,0,0,1,1
4543,44,,Malaysia,2.5,112.5,2020-02-17,22,22,0,0,7,7
4544,45,"Toronto, ON",Canada,43.6532,-79.3832,2020-02-17,2,0,0,0,0,0
4545,46,British Columbia,Canada,49.2827,-123.1207,2020-02-17,5,1,0,0,0,0
4546,47,"Los Angeles, CA",US,34.0522,-118.2437,2020-02-17,1,0,0,0,0,0
4547,48,New South Wales,Australia,-33.8688,151.2093,2020-02-17,4,0,0,0,4,0
4548,49,Victoria,Australia,-37.8136,144.9631,2020-02-17,4,0,0,0,4,0
4549,50,Queensland,Australia,-28.0167,153.4,2020-02-17,5,0,0,0,0,0
4550,51,,Cambodia,11.55,104.9167,2020-02-17,1,1,0,0,1,1
4551,52,,Sri Lanka,7,81,2020-02-17,1,1,0,0,1,1
4552,53,,Germany,51,9,2020-02-17,16,16,0,0,1,1
4553,54,,Finland,64,26,2020-02-17,1,1,0,0,1,1
4554,55,,United Arab Emirates,24,54,2020-02-17,9,9,0,0,4,4
4555,56,,Philippines,13,122,2020-02-17,3,3,1,1,1,1
4556,57,,India,21,78,2020-02-17,3,3,0,0,3,3
4557,58,"London, ON",Canada,42.9849,-81.2453,2020-02-17,1,0,0,0,1,0
4558,59,,Italy,43,12,2020-02-17,3,3,0,0,0,0
4559,60,,UK,55,-3,2020-02-17,9,9,0,0,8,8
4560,61,,Russia,60,90,2020-02-17,2,2,0,0,2,2
4561,62,,Sweden,63,16,2020-02-17,1,1,0,0,0,0
4562,63,"Santa Clara, CA",US,37.3541,-121.9552,2020-02-17,2,0,0,0,0,0
4563,64,,Spain,40,-4,2020-02-17,2,2,0,0,2,2
4564,65,South Australia,Australia,-34.9285,138.6007,2020-02-17,2,0,0,0,2,2
4565,66,"Boston, MA",US,42.3601,-71.0589,2020-02-17,1,0,0,0,0,0
4566,67,"San Benito, CA",US,36.5761,-120.9876,2020-02-17,2,0,0,0,0,0
4567,68,,Belgium,50.8333,4,2020-02-17,1,1,0,0,1,1
4568,69,"Madison, WI",US,43.0731,-89.4012,2020-02-17,1,0,0,0,0,0
4569,70,Diamond Princess cruise ship,Others,35.4437,139.638,2020-02-17,454,99,0,0,0,0
4570,71,"San Diego County, CA",US,32.7157,-117.1611,2020-02-17,2,0,0,0,0,0
4571,72,"San Antonio, TX",US,29.4241,-98.4936,2020-02-17,1,0,0,0,0,0
4572,73,,Egypt,26,30,2020-02-17,1,1,0,0,0,0
4573,74,,Iran,32,53,2020-02-17,0,0,0,0,0,0
4574,75,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-02-17,0,0,0,0,0,0
4575,76,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-17,0,0,0,0,0,0
4576,77,From Diamond Princess,Australia,35.4437,139.638,2020-02-17,0,0,0,0,0,0
4577,78,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-17,0,0,0,0,0,0
4578,79,,Lebanon,33.8547,35.8623,2020-02-17,0,0,0,0,0,0
4579,80,"Humboldt County, CA",US,40.745,-123.8695,2020-02-17,0,0,0,0,0,0
4580,81,"Sacramento County, CA",US,38.4747,-121.3542,2020-02-17,0,0,0,0,0,0
4581,82,,Iraq,33,44,2020-02-17,0,0,0,0,0,0
4582,83,Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-17,0,0,0,0,0,0
4583,84,,Oman,21,57,2020-02-17,0,0,0,0,0,0
4584,85,,Afghanistan,33,65,2020-02-17,0,0,0,0,0,0
4585,86,,Bahrain,26.0275,50.55,2020-02-17,0,0,0,0,0,0
4586,87,,Kuwait,29.5,47.75,2020-02-17,0,0,0,0,0,0
4587,88,,Algeria,28.0339,1.6596,2020-02-17,0,0,0,0,0,0
4588,89,,Croatia,45.1,15.2,2020-02-17,0,0,0,0,0,0
4589,90,,Switzerland,46.8182,8.2275,2020-02-17,0,0,0,0,0,0
